"Estudiantes, Nuevos Inscriptos, Reinscriptos y Egresados de títulos de pregrado, grado y posgrado por género, carrera, unidad académica y por tipo de institución. Año 2017,",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tipo de Institución,Institución,Unidad Académica,Carrera,Título,Gestión,Nivel de la Oferta,Total de Estudiantes,Estudiantes Varones,Estudiantes Mujeres,Total de Nuevos Inscriptos,Nuevos Inscriptos Varones,Nuevos Inscriptos Mujeres,Total de Reinscriptos,Reinscriptos Varones,Reinscriptos Mujeres,Total de Egresados,Egresados Varones,Egresados Mujeres
Universidad,Universidad del Salvador,Facultad de Psicología y Psicopedagogía,Carrera No Definida,Ciclo Básico Unificado,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Salvador,Facultad de Medicina,Educación Especial,Licenciado en Educación de Sordos y Perturbados del Lenguaje,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Salvador,Complejo Educativo Nuestra Señora del Pilar,Gestión y Administración de Empresas,Licenciado en Administración de Recursos Humanos,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Salvador,"Facultad de Historia, Geografía y Turismo",Geografía,Licenciado en Geografía,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Salvador,Complejo Educativo Nuestra Señora del Pilar,Educación Inicial,Licenciado en Educación Inicial - Ciclo de Licenciatura,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de la Marina Mercante,Facultad de Humanidades y Ciencias Sociales,Psicopedagogía,Licenciado en Psicopedagogía,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de la Marina Mercante,Facultad de Humanidades y Ciencias Sociales,Psicología,Licenciado en Psicología,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Austral,Escuela de Educación,Educación Básica,Profesor Universitario en Educación Primaria,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Austral,Facultad de Comunicación,Diseño de Interiores,Licenciado en Diseño,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias Económicas,Finanzas y Negocios,Licenciado en Finanzas,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Palermo,Facultad de Ingeniería,"Computación, Sistemas e Informática",Licenciado en Redes y Comunicación de Datos - Ciclo de Complementación Curricular,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Palermo,Facultad de Ingeniería,Organización y Producción Industrial,Licenciado en Organización de la Producción,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de San Andrés,Departamento de Humanidades,Diseño de Interiores,Licenciado en Diseño,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Centro Educativo Latinoamericano,Extensión Aúlica Casilda,Abogacía,Abogado,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Blas Pascal,Vicerrectorado de Asuntos Académicos,Psicopedagogía,Licenciado en Psicopedagogía - Ciclo de Complementación Curricular,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Centro Educativo Latinoamericano,Sede Venado Tuerto,Nutrición,Licenciado en Nutrición,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Centro Educativo Latinoamericano,Sede Venado Tuerto,Abogacía,Abogado,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Centro Educativo Latinoamericano,Sede Venado Tuerto,Ciencias de la Educación,Profesor Universitario - Ciclo de Profesorado,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad del Centro Educativo Latinoamericano,Extensión Aúlica Casilda,Ciencias de la Educación,Profesor Universitario - Ciclo de Profesorado,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de la Cuenca del Plata,"Facultad de Psicología, Educación y Relaciones Humanas",Fonoaudiología,Licenciado en Fonoaudiología,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de la Cuenca del Plata,"Facultad de Arte, Diseño y Comunicación",Diseño Textil y de Indumentaria,Licenciado en Diseño de Indumentaria y Textil - Ciclo de Complementación Curricular,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de la Cuenca del Plata,"Facultad de Psicología, Educación y Relaciones Humanas",Fonoaudiología,Licenciado en Fonoaudiología - Ciclo de Complementación Curricular,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Gastón Dachary,Departamento de Ciencias Jurídicas y Sociales Oberá,Abogacía,Escribano - Ciclo de Complementación Curricular,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Católica de Salta,Facultad de Economía y Administración - Sistema de Educación a Distancia,Relaciones Públicas,Licenciado en Relaciones Públicas e Institucionales - MD,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Católica de Salta,Escuela Universitaria de Turismo - Sistema de Educación a Distancia,Turismo y Hotelería,Licenciado en Turismo - Ciclo de Licenciatura - MD,Privado,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Facultad de Ciencias Médicas,Obstetricia,Especialista en Obstetrícia,Público,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Facultad de Ciencias Médicas,Enfermería,Doctor en Enfermería,Público,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Autónoma de Entre Ríos,"Facultad de Humanidades, Arte y Ciencias Sociales",Formación Docente de Nivel Superior y Universitario,Profesor Universitario (en la enseñanza de áreas disciplinares vinculadas con el título de base),Público,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Filosofía,Magister en Bioética Jurídica,Público,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Provincial de Córdoba,Instituto de Gestión Pública,Administración Pública,Licenciado/a en Administración y Gestión Pública,Público,Grado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional del Nordeste,Facultad de Medicina,Medicina,Especialista en Infectología,Público,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Salta,Facultad de Humanidades,Psicopedagogía,Especialista en Psicopedagogía Institucional,Público,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Instituto Universitario,Facultad Latinoamericana de Ciencias Sociales,Facultad Latinoamericana de Ciencias Sociales,Derecho y Ciencias Jurídicas,Diplomado Superior en Derecho y Economía del Cambio Climático (Título Propio) - Modalidad a Distancia,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Instituto Universitario,Facultad Latinoamericana de Ciencias Sociales,Facultad Latinoamericana de Ciencias Sociales,Enfermería,Diplomado Superior Interdisciplinario en Cuidados Paliativos (Título Propio),,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ciencias Veterinarias,Producción e Ingeniería Pesquera,Especialista en Pesca y Producción Acuícola,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Carrera No Definida,Especialista en Traducción e Interpretación,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Facultad de Ciencias Médicas,Medicina,Especialista en Infectología,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Tucumán,Facultad de Odontología,Odontología,Especialista en Cirugía y Traumatología Oral y Maxilo Facial,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Centro de Estudios Interdisciplinarios,Ciencias de la Educación,Especialista en Educación de Adultos Mayores,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Ingeniería Hidráulica,Especialista en Hidráulica Urbana,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Filosofía,Magister de la Universidad de Buenos Aires en Filosofía Política,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Psicología,Psicología,Especialista en Psicología Clínica y Terapia Cognitivo-Conductual,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Carrera No Definida,"Doctor de la Universidad de Buenos Aires, área Derecho Notarial",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Arquitectura y Urbanismo,"Especialista en Planificación Urbana - Regional, Orientación Planificación Urbana Participativa",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico Especialista en Medicina Aeronáutica y Espacial,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Especialista en Trasplante Renal,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Rectorado,Gestión y Administración de Empresas,Especialista en Evaluación Universitaria,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Historia,Magister de la Universidad de Buenos Aires en Historia Argentina y Latinoamericana,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Bibliotecología y Documentación,"Especialista en Museos, Transmisión Cultural y Manejo de Colecciones Antropológicas e Históricas",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Finanzas y Negocios,Especialista en Tasaciones y Valoración de Proyectos,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Letras,"Magister de la Universidad de Buenos Aires en Estudios Clásicos, con orientación en Filología Clásica",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Antropología,"Doctor de la Universidad de Buenos Aires, área Bioantropología",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Carrera No Definida,Magister de la Universidad de Buenos Aires en Traumatología y Ortopedia de Alta Complejidad,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Rectorado,Educación Media,Especialista en Docencia de Nivel Secundario,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Arquitectura y Urbanismo,"Especialista en Planificación Urbana - Regional, Orientación Planificación Regional Estratégica",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Comercio Internacional,Especialista en Negociaciones y Comercio Internacional en Agroindustrias,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Arquitectura y Urbanismo,Magister de la Universidad de Buenos Aires en Proyecto Arquitectónico,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Carrera No Definida,"Especialista en Explotación de Yacimientos, rama Producción",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Ingeniería Vial,Especialista en Ingeniería de Caminos - Orientación Construcciones y Proyectos,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Producción e Ingeniería Agropecuaria,Especialista en Producción Lechera,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Facultad de Odontología,Odontología,Doctor en Odontología,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico Especialista en Intervencionismo Percutáneo y Cirugía Mínimamente Invasiva,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Administración y Gestión Cultural,Magister de la Universidad de Buenos Aires en Administración Cultural,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Rosario,Facultad de Odontología,Medicina,Magister en Estomatología,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,"Computación, Sistemas e Informática",Especialista en Teledetección y Sistemas de Información Geográfica Aplicados al Estudio de los Recursos Naturales y la Producción Agropecuaria,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Carrera No Definida,"Doctor de la Universidad de Buenos Aires, área Derecho Comparado",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Ingeniería Hidráulica,Magister de la Universidad de Buenos Aires en Ingeniería de la Hidráulica Urbana,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Arquitectura y Urbanismo,"Magister de la Universidad de Buenos Aires en Historia y Crítica de la Arquitectura, Diseño y del Urbanismo",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Trabajo Social,Especialista en Gestión de Proyectos Interdisciplinares en Contexto Social,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico Especialista en Cirugía Venosa y Linfática,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Economía,Especialista en Gestión de la Cadena de Valor de la Carne Bovina,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Producción e Ingeniería Agropecuaria,Especialista en Biotecnología Agrícola,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico Especialista en Farmacología Clínica,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Odontología,Odontología,Especialista en Odontología Integral para personas con Riesgo Médico y Discapacidad,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Psicología,Psicología,Especialista en Psicología Clínica con orientación Sistémica,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Sanidad y Saneamiento Ambiental,Médico Especialista en Evaluación de Tecnologías Sanitarias,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico especialista en Cirugía Plástica y Reparadora,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Carrera No Definida,Médico Especialista en Osteopatías Médicas,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,"Doctor de la Universidad de Buenos Aires, área Derecho Penal",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Formación Docente para el nivel medio y/o superior universitario y no universitario - Ciencias Aplicadas,Magister de la Universidad de Buenos Aires en Enseñanza Agropecuaria y Biológica,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Ingeniería en Sistemas,Magister de la Universidad de Buenos Aires en Sistemas Embebidos,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,"Doctor de la Universidad de Buenos Aires, área Derecho Laboral",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,Ingeniería Metalúrgica,Magister de la Universidad de Buenos Aires en Siderurgía,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,Tecnología y Ciencias Aplicadas,Magister de la Universidad de Buenos Aires en Política y Gestión de la Ciencia y la Tecnología,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,Magister de la Universidad de Buenos Aires en Derecho Penal del Mercosur con orientación en Derechos Humanos y Sistemas Penales Internacionales,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Otros Idiomas,Especialista en Traducción Literaria,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Producción e Ingeniería Agropecuaria,Especialista en Mecanización Agrícola,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,"Doctor de la Universidad de Buenos Aires, área Derecho Agrario y Minero",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Carrera No Definida,"Doctor de la Universidad de Buenos Aires, área Derecho Romano",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Educación Inicial,Magister de la Universidad de Buenos Aires en Educación para la Primera Infancia,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ciencias Económicas,Gestión y Administración de Empresas,Especialista en Administración de Organizaciones Sociales,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,Arquitectura y Urbanismo,Magister de la Universidad de Buenos Aires en Estudios Urbanos y de la Vivienda en América Latina,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Psicología,Psicología,Especialista en Intervenciones Transdisciplinarias en Violencia Familiar y de Género,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ciencias Veterinarias,Veterinaria,Magister de la Universidad de Buenos Aires en Cardiología Veterinaria,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Carrera No Definida,"Doctor de la Universidad de Buenos Aires, área Derecho Aeronáutico y Espacial",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,"Doctor de la Universidad de Buenos Aires, área Derecho Mercantil",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Ingeniería Forestal e Industrias de la Madera,Especialista en Manejo de Sistemas Pastoriles,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Agronomía,Administración y Gestión Ambiental,"Magister de la Universidad de Buenos Aires, área Ecología y Manejo de Sistemas Boscosos",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico especialista en Salud Pública,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ciencias Económicas,Actuario,Especialista en Técnicas Actuariales de la Seguridad Social,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Derecho y Ciencias Jurídicas,Magister de la Universidad de Buenos Aires en Derecho Penal del Mercosur con orientación en Derecho Penal Económico y Societario,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Ingeniería,"Ingeniería Geodesta Geofísica, Nuclear, Energética y en Petróleo",Ingeniero Geodesta-Geofísico,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Derecho,Historia,"Doctor de la Universidad de Buenos Aires, área Historia del Derecho",,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Medicina,Medicina,Médico Especialista en Valoración del Daño Corporal,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Arqueología,Magister de la Universidad de Buenos Aires en Estudios Histórico-Arqueológicos,,Posgrado,0,0,0,0,0,0,0,0,0,0,0,0
